,cnty_fips,display_name,Y,theme_range,gender,race,year
130,48261,"""Kenedy, (TX)""",-1.0,,1,3,2006-2008
131,48263,"""Kent, (TX)""",-1.0,,1,3,2006-2008
132,48265,"""Kerr, (TX)""",-1.0,,1,3,2006-2008
133,48267,"""Kimble, (TX)""",-1.0,,1,3,2006-2008
134,48269,"""King, (TX)""",-1.0,,1,3,2006-2008
135,48271,"""Kinney, (TX)""",-1.0,,1,3,2006-2008
136,48273,"""Kleberg, (TX)""",58.8,44.4 - 93.8 (6),1,3,2006-2008
137,48275,"""Knox, (TX)""",-1.0,,1,3,2006-2008
138,48277,"""Lamar, (TX)""",-1.0,,1,3,2006-2008
139,48279,"""Lamb, (TX)""",-1.0,,1,3,2006-2008
140,48281,"""Lampasas, (TX)""",-1.0,,1,3,2006-2008
141,48283,"""La Salle, (TX)""",-1.0,,1,3,2006-2008
142,48285,"""Lavaca, (TX)""",-1.0,,1,3,2006-2008
143,48287,"""Lee, (TX)""",-1.0,,1,3,2006-2008
144,48289,"""Leon, (TX)""",-1.0,,1,3,2006-2008
145,48291,"""Liberty, (TX)""",-1.0,,1,3,2006-2008
146,48293,"""Limestone, (TX)""",-1.0,,1,3,2006-2008
147,48295,"""Lipscomb, (TX)""",-1.0,,1,3,2006-2008
148,48297,"""Live Oak, (TX)""",-1.0,,1,3,2006-2008
149,48299,"""Llano, (TX)""",-1.0,,1,3,2006-2008
150,48301,"""Loving, (TX)""",-1.0,,1,3,2006-2008
151,48303,"""Lubbock, (TX)""",52.6,44.4 - 93.8 (6),1,3,2006-2008
152,48305,"""Lynn, (TX)""",-1.0,,1,3,2006-2008
153,48307,"""McCulloch, (TX)""",-1.0,,1,3,2006-2008
154,48309,"""McLennan, (TX)""",-1.0,,1,3,2006-2008
155,48311,"""McMullen, (TX)""",-1.0,,1,3,2006-2008
156,48313,"""Madison, (TX)""",-1.0,,1,3,2006-2008
157,48315,"""Marion, (TX)""",-1.0,,1,3,2006-2008
158,48317,"""Martin, (TX)""",-1.0,,1,3,2006-2008
159,48319,"""Mason, (TX)""",-1.0,,1,3,2006-2008
160,48321,"""Matagorda, (TX)""",-1.0,,1,3,2006-2008
161,48323,"""Maverick, (TX)""",41.1,31.2 - 44.3 (6),1,3,2006-2008
162,48325,"""Medina, (TX)""",-1.0,,1,3,2006-2008
163,48327,"""Menard, (TX)""",-1.0,,1,3,2006-2008
164,48329,"""Midland, (TX)""",30.7,27.9 - 31.1 (6),1,3,2006-2008
165,48331,"""Milam, (TX)""",-1.0,,1,3,2006-2008
166,48333,"""Mills, (TX)""",-1.0,,1,3,2006-2008
167,48335,"""Mitchell, (TX)""",-1.0,,1,3,2006-2008
168,48337,"""Montague, (TX)""",-1.0,,1,3,2006-2008
169,48339,"""Montgomery, (TX)""",-1.0,,1,3,2006-2008
170,48341,"""Moore, (TX)""",-1.0,,1,3,2006-2008
171,48343,"""Morris, (TX)""",-1.0,,1,3,2006-2008
172,48345,"""Motley, (TX)""",-1.0,,1,3,2006-2008
173,48347,"""Nacogdoches, (TX)""",-1.0,,1,3,2006-2008
174,48349,"""Navarro, (TX)""",-1.0,,1,3,2006-2008
175,48351,"""Newton, (TX)""",-1.0,,1,3,2006-2008
176,48353,"""Nolan, (TX)""",-1.0,,1,3,2006-2008
177,48355,"""Nueces, (TX)""",31.1,27.9 - 31.1 (6),1,3,2006-2008
178,48357,"""Ochiltree, (TX)""",-1.0,,1,3,2006-2008
179,48359,"""Oldham, (TX)""",-1.0,,1,3,2006-2008
180,48361,"""Orange, (TX)""",-1.0,,1,3,2006-2008
181,48363,"""Palo Pinto, (TX)""",-1.0,,1,3,2006-2008
182,48365,"""Panola, (TX)""",-1.0,,1,3,2006-2008
183,48367,"""Parker, (TX)""",-1.0,,1,3,2006-2008
184,48369,"""Parmer, (TX)""",-1.0,,1,3,2006-2008
185,48371,"""Pecos, (TX)""",-1.0,,1,3,2006-2008
186,48373,"""Polk, (TX)""",-1.0,,1,3,2006-2008
187,48375,"""Potter, (TX)""",-1.0,,1,3,2006-2008
188,48377,"""Presidio, (TX)""",-1.0,,1,3,2006-2008
189,48379,"""Rains, (TX)""",-1.0,,1,3,2006-2008
190,48381,"""Randall, (TX)""",-1.0,,1,3,2006-2008
191,48383,"""Reagan, (TX)""",-1.0,,1,3,2006-2008
192,48385,"""Real, (TX)""",-1.0,,1,3,2006-2008
193,48387,"""Red River, (TX)""",-1.0,,1,3,2006-2008
194,48389,"""Reeves, (TX)""",-1.0,,1,3,2006-2008
195,48391,"""Refugio, (TX)""",-1.0,,1,3,2006-2008
196,48393,"""Roberts, (TX)""",-1.0,,1,3,2006-2008
197,48395,"""Robertson, (TX)""",-1.0,,1,3,2006-2008
198,48397,"""Rockwall, (TX)""",-1.0,,1,3,2006-2008
199,48399,"""Runnels, (TX)""",-1.0,,1,3,2006-2008
200,48401,"""Rusk, (TX)""",-1.0,,1,3,2006-2008
201,48403,"""Sabine, (TX)""",-1.0,,1,3,2006-2008
202,48405,"""San Augustine, (TX)""",-1.0,,1,3,2006-2008
203,48407,"""San Jacinto, (TX)""",-1.0,,1,3,2006-2008
204,48409,"""San Patricio, (TX)""",57.4,44.4 - 93.8 (6),1,3,2006-2008
205,48411,"""San Saba, (TX)""",-1.0,,1,3,2006-2008
206,48413,"""Schleicher, (TX)""",-1.0,,1,3,2006-2008
207,48415,"""Scurry, (TX)""",-1.0,,1,3,2006-2008
208,48417,"""Shackelford, (TX)""",-1.0,,1,3,2006-2008
209,48419,"""Shelby, (TX)""",-1.0,,1,3,2006-2008
210,48421,"""Sherman, (TX)""",-1.0,,1,3,2006-2008
211,48423,"""Smith, (TX)""",-1.0,,1,3,2006-2008
212,48425,"""Somervell, (TX)""",-1.0,,1,3,2006-2008
213,48427,"""Starr, (TX)""",28.9,27.9 - 31.1 (6),1,3,2006-2008
214,48429,"""Stephens, (TX)""",-1.0,,1,3,2006-2008
215,48431,"""Sterling, (TX)""",-1.0,,1,3,2006-2008
216,48433,"""Stonewall, (TX)""",-1.0,,1,3,2006-2008
217,48435,"""Sutton, (TX)""",-1.0,,1,3,2006-2008
218,48437,"""Swisher, (TX)""",-1.0,,1,3,2006-2008
219,48439,"""Tarrant, (TX)""",19.8,12.9 - 21.1 (6),1,3,2006-2008
220,48441,"""Taylor, (TX)""",-1.0,,1,3,2006-2008
221,48443,"""Terrell, (TX)""",-1.0,,1,3,2006-2008
222,48445,"""Terry, (TX)""",-1.0,,1,3,2006-2008
223,48447,"""Throckmorton, (TX)""",-1.0,,1,3,2006-2008
224,48449,"""Titus, (TX)""",-1.0,,1,3,2006-2008
225,48451,"""Tom Green, (TX)""",39.7,31.2 - 44.3 (6),1,3,2006-2008
226,48453,"""Travis, (TX)""",20.3,12.9 - 21.1 (6),1,3,2006-2008
227,48455,"""Trinity, (TX)""",-1.0,,1,3,2006-2008
228,48457,"""Tyler, (TX)""",-1.0,,1,3,2006-2008
229,48459,"""Upshur, (TX)""",-1.0,,1,3,2006-2008
230,48461,"""Upton, (TX)""",-1.0,,1,3,2006-2008
231,48463,"""Uvalde, (TX)""",25.0,21.2 - 27.8 (6),1,3,2006-2008
232,48465,"""Val Verde, (TX)""",24.2,21.2 - 27.8 (6),1,3,2006-2008
233,48467,"""Van Zandt, (TX)""",-1.0,,1,3,2006-2008
234,48469,"""Victoria, (TX)""",17.4,12.9 - 21.1 (6),1,3,2006-2008
235,48471,"""Walker, (TX)""",-1.0,,1,3,2006-2008
236,48473,"""Waller, (TX)""",-1.0,,1,3,2006-2008
237,48475,"""Ward, (TX)""",-1.0,,1,3,2006-2008
238,48477,"""Washington, (TX)""",-1.0,,1,3,2006-2008
239,48479,"""Webb, (TX)""",27.8,21.2 - 27.8 (6),1,3,2006-2008
240,48481,"""Wharton, (TX)""",-1.0,,1,3,2006-2008
241,48483,"""Wheeler, (TX)""",-1.0,,1,3,2006-2008
242,48485,"""Wichita, (TX)""",-1.0,,1,3,2006-2008
243,48487,"""Wilbarger, (TX)""",-1.0,,1,3,2006-2008
244,48489,"""Willacy, (TX)""",45.5,44.4 - 93.8 (6),1,3,2006-2008
245,48491,"""Williamson, (TX)""",24.3,21.2 - 27.8 (6),1,3,2006-2008
246,48493,"""Wilson, (TX)""",-1.0,,1,3,2006-2008
247,48495,"""Winkler, (TX)""",-1.0,,1,3,2006-2008
248,48497,"""Wise, (TX)""",-1.0,,1,3,2006-2008
249,48499,"""Wood, (TX)""",-1.0,,1,3,2006-2008
250,48501,"""Yoakum, (TX)""",-1.0,,1,3,2006-2008
251,48503,"""Young, (TX)""",-1.0,,1,3,2006-2008
252,48505,"""Zapata, (TX)""",36.3,31.2 - 44.3 (6),1,3,2006-2008
253,48507,"""Zavala, (TX)""",-1.0,,1,3,2006-2008
0,48001,"""Anderson, (TX)""",13.0,8.0 - 14.1 (40),1,1,2006-2008
1,48003,"""Andrews, (TX)""",23.8,20.9 - 24.0 (37),1,1,2006-2008
2,48005,"""Angelina, (TX)""",26.8,24.1 - 41.0 (38),1,1,2006-2008
3,48007,"""Aransas, (TX)""",15.0,14.2 - 17.7 (38),1,1,2006-2008
4,48009,"""Archer, (TX)""",13.7,8.0 - 14.1 (40),1,1,2006-2008
5,48011,"""Armstrong, (TX)""",-1.0,,1,1,2006-2008
6,48013,"""Atascosa, (TX)""",27.9,24.1 - 41.0 (38),1,1,2006-2008
7,48015,"""Austin, (TX)""",15.8,14.2 - 17.7 (38),1,1,2006-2008
8,48017,"""Bailey, (TX)""",15.7,14.2 - 17.7 (38),1,1,2006-2008
9,48019,"""Bandera, (TX)""",11.4,8.0 - 14.1 (40),1,1,2006-2008
10,48021,"""Bastrop, (TX)""",18.9,17.8 - 20.8 (40),1,1,2006-2008
11,48023,"""Baylor, (TX)""",12.2,8.0 - 14.1 (40),1,1,2006-2008
12,48025,"""Bee, (TX)""",39.5,24.1 - 41.0 (38),1,1,2006-2008
13,48027,"""Bell, (TX)""",19.1,17.8 - 20.8 (40),1,1,2006-2008
14,48029,"""Bexar, (TX)""",15.0,14.2 - 17.7 (38),1,1,2006-2008
15,48031,"""Blanco, (TX)""",9.1,8.0 - 14.1 (40),1,1,2006-2008
16,48033,"""Borden, (TX)""",-1.0,,1,1,2006-2008
17,48035,"""Bosque, (TX)""",21.9,20.9 - 24.0 (37),1,1,2006-2008
18,48037,"""Bowie, (TX)""",23.5,20.9 - 24.0 (37),1,1,2006-2008
19,48039,"""Brazoria, (TX)""",17.8,17.8 - 20.8 (40),1,1,2006-2008
20,48041,"""Brazos, (TX)""",14.0,8.0 - 14.1 (40),1,1,2006-2008
21,48043,"""Brewster, (TX)""",15.7,14.2 - 17.7 (38),1,1,2006-2008
22,48045,"""Briscoe, (TX)""",-1.0,,1,1,2006-2008
23,48047,"""Brooks, (TX)""",23.1,20.9 - 24.0 (37),1,1,2006-2008
24,48049,"""Brown, (TX)""",18.5,17.8 - 20.8 (40),1,1,2006-2008
25,48051,"""Burleson, (TX)""",20.5,17.8 - 20.8 (40),1,1,2006-2008
26,48053,"""Burnet, (TX)""",14.4,14.2 - 17.7 (38),1,1,2006-2008
27,48055,"""Caldwell, (TX)""",10.5,8.0 - 14.1 (40),1,1,2006-2008
28,48057,"""Calhoun, (TX)""",10.6,8.0 - 14.1 (40),1,1,2006-2008
29,48059,"""Callahan, (TX)""",15.8,14.2 - 17.7 (38),1,1,2006-2008
30,48061,"""Cameron, (TX)""",21.5,20.9 - 24.0 (37),1,1,2006-2008
31,48063,"""Camp, (TX)""",15.4,14.2 - 17.7 (38),1,1,2006-2008
32,48065,"""Carson, (TX)""",20.8,17.8 - 20.8 (40),1,1,2006-2008
33,48067,"""Cass, (TX)""",23.1,20.9 - 24.0 (37),1,1,2006-2008
34,48069,"""Castro, (TX)""",-1.0,,1,1,2006-2008
35,48071,"""Chambers, (TX)""",22.3,20.9 - 24.0 (37),1,1,2006-2008
36,48073,"""Cherokee, (TX)""",15.9,14.2 - 17.7 (38),1,1,2006-2008
37,48075,"""Childress, (TX)""",18.9,17.8 - 20.8 (40),1,1,2006-2008
38,48077,"""Clay, (TX)""",12.7,8.0 - 14.1 (40),1,1,2006-2008
39,48079,"""Cochran, (TX)""",34.6,24.1 - 41.0 (38),1,1,2006-2008
40,48081,"""Coke, (TX)""",-1.0,,1,1,2006-2008
41,48083,"""Coleman, (TX)""",9.3,8.0 - 14.1 (40),1,1,2006-2008
42,48085,"""Collin, (TX)""",16.0,14.2 - 17.7 (38),1,1,2006-2008
43,48087,"""Collingsworth, (TX)""",-1.0,,1,1,2006-2008
44,48089,"""Colorado, (TX)""",19.7,17.8 - 20.8 (40),1,1,2006-2008
45,48091,"""Comal, (TX)""",11.6,8.0 - 14.1 (40),1,1,2006-2008
46,48093,"""Comanche, (TX)""",33.0,24.1 - 41.0 (38),1,1,2006-2008
47,48095,"""Concho, (TX)""",-1.0,,1,1,2006-2008
48,48097,"""Cooke, (TX)""",22.0,20.9 - 24.0 (37),1,1,2006-2008
49,48099,"""Coryell, (TX)""",22.2,20.9 - 24.0 (37),1,1,2006-2008
50,48101,"""Cottle, (TX)""",-1.0,,1,1,2006-2008
51,48103,"""Crane, (TX)""",-1.0,,1,1,2006-2008
52,48105,"""Crockett, (TX)""",-1.0,,1,1,2006-2008
53,48107,"""Crosby, (TX)""",29.5,24.1 - 41.0 (38),1,1,2006-2008
54,48109,"""Culberson, (TX)""",-1.0,,1,1,2006-2008
55,48111,"""Dallam, (TX)""",15.2,14.2 - 17.7 (38),1,1,2006-2008
56,48113,"""Dallas, (TX)""",13.7,8.0 - 14.1 (40),1,1,2006-2008
57,48115,"""Dawson, (TX)""",22.6,20.9 - 24.0 (37),1,1,2006-2008
58,48117,"""Deaf Smith, (TX)""",18.6,17.8 - 20.8 (40),1,1,2006-2008
59,48119,"""Delta, (TX)""",19.3,17.8 - 20.8 (40),1,1,2006-2008
60,48121,"""Denton, (TX)""",19.5,17.8 - 20.8 (40),1,1,2006-2008
61,48123,"""DeWitt, (TX)""",19.0,17.8 - 20.8 (40),1,1,2006-2008
62,48125,"""Dickens, (TX)""",-1.0,,1,1,2006-2008
63,48127,"""Dimmit, (TX)""",35.0,24.1 - 41.0 (38),1,1,2006-2008
64,48129,"""Donley, (TX)""",-1.0,,1,1,2006-2008
65,48131,"""Duval, (TX)""",32.7,24.1 - 41.0 (38),1,1,2006-2008
66,48133,"""Eastland, (TX)""",25.8,24.1 - 41.0 (38),1,1,2006-2008
67,48135,"""Ector, (TX)""",21.8,20.9 - 24.0 (37),1,1,2006-2008
68,48137,"""Edwards, (TX)""",17.6,14.2 - 17.7 (38),1,1,2006-2008
69,48139,"""Ellis, (TX)""",14.1,8.0 - 14.1 (40),1,1,2006-2008
70,48141,"""El Paso, (TX)""",11.4,8.0 - 14.1 (40),1,1,2006-2008
71,48143,"""Erath, (TX)""",21.3,20.9 - 24.0 (37),1,1,2006-2008
72,48145,"""Falls, (TX)""",27.9,24.1 - 41.0 (38),1,1,2006-2008
73,48147,"""Fannin, (TX)""",16.3,14.2 - 17.7 (38),1,1,2006-2008
74,48149,"""Fayette, (TX)""",15.8,14.2 - 17.7 (38),1,1,2006-2008
75,48151,"""Fisher, (TX)""",-1.0,,1,1,2006-2008
76,48153,"""Floyd, (TX)""",18.0,17.8 - 20.8 (40),1,1,2006-2008
77,48155,"""Foard, (TX)""",-1.0,,1,1,2006-2008
78,48157,"""Fort Bend, (TX)""",13.1,8.0 - 14.1 (40),1,1,2006-2008
79,48159,"""Franklin, (TX)""",26.5,24.1 - 41.0 (38),1,1,2006-2008
80,48161,"""Freestone, (TX)""",37.7,24.1 - 41.0 (38),1,1,2006-2008
81,48163,"""Frio, (TX)""",26.8,24.1 - 41.0 (38),1,1,2006-2008
82,48165,"""Gaines, (TX)""",19.4,17.8 - 20.8 (40),1,1,2006-2008
83,48167,"""Galveston, (TX)""",20.5,17.8 - 20.8 (40),1,1,2006-2008
84,48169,"""Garza, (TX)""",26.3,24.1 - 41.0 (38),1,1,2006-2008
85,48171,"""Gillespie, (TX)""",11.2,8.0 - 14.1 (40),1,1,2006-2008
86,48173,"""Glasscock, (TX)""",-1.0,,1,1,2006-2008
87,48175,"""Goliad, (TX)""",23.6,20.9 - 24.0 (37),1,1,2006-2008
88,48177,"""Gonzales, (TX)""",16.8,14.2 - 17.7 (38),1,1,2006-2008
89,48179,"""Gray, (TX)""",17.2,14.2 - 17.7 (38),1,1,2006-2008
90,48181,"""Grayson, (TX)""",15.7,14.2 - 17.7 (38),1,1,2006-2008
91,48183,"""Gregg, (TX)""",18.9,17.8 - 20.8 (40),1,1,2006-2008
92,48185,"""Grimes, (TX)""",15.6,14.2 - 17.7 (38),1,1,2006-2008
93,48187,"""Guadalupe, (TX)""",21.2,20.9 - 24.0 (37),1,1,2006-2008
94,48189,"""Hale, (TX)""",17.7,14.2 - 17.7 (38),1,1,2006-2008
95,48191,"""Hall, (TX)""",-1.0,,1,1,2006-2008
96,48193,"""Hamilton, (TX)""",41.0,24.1 - 41.0 (38),1,1,2006-2008
97,48195,"""Hansford, (TX)""",-1.0,,1,1,2006-2008
98,48197,"""Hardeman, (TX)""",14.6,14.2 - 17.7 (38),1,1,2006-2008
99,48199,"""Hardin, (TX)""",17.5,14.2 - 17.7 (38),1,1,2006-2008
100,48201,"""Harris, (TX)""",16.5,14.2 - 17.7 (38),1,1,2006-2008
101,48203,"""Harrison, (TX)""",21.6,20.9 - 24.0 (37),1,1,2006-2008
102,48205,"""Hartley, (TX)""",-1.0,,1,1,2006-2008
103,48207,"""Haskell, (TX)""",20.2,17.8 - 20.8 (40),1,1,2006-2008
104,48209,"""Hays, (TX)""",12.0,8.0 - 14.1 (40),1,1,2006-2008
105,48211,"""Hemphill, (TX)""",-1.0,,1,1,2006-2008
106,48213,"""Henderson, (TX)""",22.4,20.9 - 24.0 (37),1,1,2006-2008
107,48215,"""Hidalgo, (TX)""",20.8,17.8 - 20.8 (40),1,1,2006-2008
108,48217,"""Hill, (TX)""",22.8,20.9 - 24.0 (37),1,1,2006-2008
109,48219,"""Hockley, (TX)""",36.2,24.1 - 41.0 (38),1,1,2006-2008
110,48221,"""Hood, (TX)""",10.2,8.0 - 14.1 (40),1,1,2006-2008
111,48223,"""Hopkins, (TX)""",20.3,17.8 - 20.8 (40),1,1,2006-2008
112,48225,"""Houston, (TX)""",22.3,20.9 - 24.0 (37),1,1,2006-2008
113,48227,"""Howard, (TX)""",21.3,20.9 - 24.0 (37),1,1,2006-2008
114,48229,"""Hudspeth, (TX)""",-1.0,,1,1,2006-2008
115,48231,"""Hunt, (TX)""",19.9,17.8 - 20.8 (40),1,1,2006-2008
116,48233,"""Hutchinson, (TX)""",11.3,8.0 - 14.1 (40),1,1,2006-2008
117,48235,"""Irion, (TX)""",-1.0,,1,1,2006-2008
118,48237,"""Jack, (TX)""",22.7,20.9 - 24.0 (37),1,1,2006-2008
119,48239,"""Jackson, (TX)""",12.9,8.0 - 14.1 (40),1,1,2006-2008
120,48241,"""Jasper, (TX)""",19.9,17.8 - 20.8 (40),1,1,2006-2008
121,48243,"""Jeff Davis, (TX)""",-1.0,,1,1,2006-2008
122,48245,"""Jefferson, (TX)""",18.5,17.8 - 20.8 (40),1,1,2006-2008
123,48247,"""Jim Hogg, (TX)""",-1.0,,1,1,2006-2008
124,48249,"""Jim Wells, (TX)""",32.0,24.1 - 41.0 (38),1,1,2006-2008
125,48251,"""Johnson, (TX)""",21.3,20.9 - 24.0 (37),1,1,2006-2008
126,48253,"""Jones, (TX)""",30.9,24.1 - 41.0 (38),1,1,2006-2008
127,48255,"""Karnes, (TX)""",15.2,14.2 - 17.7 (38),1,1,2006-2008
128,48257,"""Kaufman, (TX)""",22.2,20.9 - 24.0 (37),1,1,2006-2008
129,48259,"""Kendall, (TX)""",8.8,8.0 - 14.1 (40),1,1,2006-2008
130,48261,"""Kenedy, (TX)""",-1.0,,1,1,2006-2008
131,48263,"""Kent, (TX)""",-1.0,,1,1,2006-2008
132,48265,"""Kerr, (TX)""",8.0,8.0 - 14.1 (40),1,1,2006-2008
133,48267,"""Kimble, (TX)""",-1.0,,1,1,2006-2008
134,48269,"""King, (TX)""",-1.0,,1,1,2006-2008
135,48271,"""Kinney, (TX)""",-1.0,,1,1,2006-2008
136,48273,"""Kleberg, (TX)""",27.0,24.1 - 41.0 (38),1,1,2006-2008
137,48275,"""Knox, (TX)""",-1.0,,1,1,2006-2008
138,48277,"""Lamar, (TX)""",17.2,14.2 - 17.7 (38),1,1,2006-2008
139,48279,"""Lamb, (TX)""",21.6,20.9 - 24.0 (37),1,1,2006-2008
140,48281,"""Lampasas, (TX)""",17.1,14.2 - 17.7 (38),1,1,2006-2008
141,48283,"""La Salle, (TX)""",-1.0,,1,1,2006-2008
142,48285,"""Lavaca, (TX)""",9.7,8.0 - 14.1 (40),1,1,2006-2008
143,48287,"""Lee, (TX)""",19.1,17.8 - 20.8 (40),1,1,2006-2008
144,48289,"""Leon, (TX)""",25.0,24.1 - 41.0 (38),1,1,2006-2008
145,48291,"""Liberty, (TX)""",27.9,24.1 - 41.0 (38),1,1,2006-2008
146,48293,"""Limestone, (TX)""",31.6,24.1 - 41.0 (38),1,1,2006-2008
147,48295,"""Lipscomb, (TX)""",22.1,20.9 - 24.0 (37),1,1,2006-2008
148,48297,"""Live Oak, (TX)""",19.9,17.8 - 20.8 (40),1,1,2006-2008
149,48299,"""Llano, (TX)""",13.8,8.0 - 14.1 (40),1,1,2006-2008
150,48301,"""Loving, (TX)""",-1.0,,1,1,2006-2008
151,48303,"""Lubbock, (TX)""",21.2,20.9 - 24.0 (37),1,1,2006-2008
152,48305,"""Lynn, (TX)""",18.0,17.8 - 20.8 (40),1,1,2006-2008
153,48307,"""McCulloch, (TX)""",14.6,14.2 - 17.7 (38),1,1,2006-2008
154,48309,"""McLennan, (TX)""",13.0,8.0 - 14.1 (40),1,1,2006-2008
155,48311,"""McMullen, (TX)""",-1.0,,1,1,2006-2008
156,48313,"""Madison, (TX)""",11.5,8.0 - 14.1 (40),1,1,2006-2008
157,48315,"""Marion, (TX)""",21.1,20.9 - 24.0 (37),1,1,2006-2008
158,48317,"""Martin, (TX)""",-1.0,,1,1,2006-2008
159,48319,"""Mason, (TX)""",-1.0,,1,1,2006-2008
160,48321,"""Matagorda, (TX)""",14.2,14.2 - 17.7 (38),1,1,2006-2008
161,48323,"""Maverick, (TX)""",34.7,24.1 - 41.0 (38),1,1,2006-2008
162,48325,"""Medina, (TX)""",19.9,17.8 - 20.8 (40),1,1,2006-2008
163,48327,"""Menard, (TX)""",-1.0,,1,1,2006-2008
164,48329,"""Midland, (TX)""",10.8,8.0 - 14.1 (40),1,1,2006-2008
165,48331,"""Milam, (TX)""",15.0,14.2 - 17.7 (38),1,1,2006-2008
166,48333,"""Mills, (TX)""",19.6,17.8 - 20.8 (40),1,1,2006-2008
167,48335,"""Mitchell, (TX)""",11.5,8.0 - 14.1 (40),1,1,2006-2008
168,48337,"""Montague, (TX)""",27.8,24.1 - 41.0 (38),1,1,2006-2008
169,48339,"""Montgomery, (TX)""",18.8,17.8 - 20.8 (40),1,1,2006-2008
170,48341,"""Moore, (TX)""",25.6,24.1 - 41.0 (38),1,1,2006-2008
171,48343,"""Morris, (TX)""",13.1,8.0 - 14.1 (40),1,1,2006-2008
172,48345,"""Motley, (TX)""",-1.0,,1,1,2006-2008
173,48347,"""Nacogdoches, (TX)""",21.2,20.9 - 24.0 (37),1,1,2006-2008
174,48349,"""Navarro, (TX)""",17.1,14.2 - 17.7 (38),1,1,2006-2008
175,48351,"""Newton, (TX)""",18.0,17.8 - 20.8 (40),1,1,2006-2008
176,48353,"""Nolan, (TX)""",28.8,24.1 - 41.0 (38),1,1,2006-2008
177,48355,"""Nueces, (TX)""",19.8,17.8 - 20.8 (40),1,1,2006-2008
178,48357,"""Ochiltree, (TX)""",-1.0,,1,1,2006-2008
179,48359,"""Oldham, (TX)""",-1.0,,1,1,2006-2008
180,48361,"""Orange, (TX)""",22.9,20.9 - 24.0 (37),1,1,2006-2008
181,48363,"""Palo Pinto, (TX)""",21.5,20.9 - 24.0 (37),1,1,2006-2008
182,48365,"""Panola, (TX)""",29.4,24.1 - 41.0 (38),1,1,2006-2008
183,48367,"""Parker, (TX)""",16.1,14.2 - 17.7 (38),1,1,2006-2008
184,48369,"""Parmer, (TX)""",-1.0,,1,1,2006-2008
185,48371,"""Pecos, (TX)""",23.4,20.9 - 24.0 (37),1,1,2006-2008
186,48373,"""Polk, (TX)""",24.0,20.9 - 24.0 (37),1,1,2006-2008
187,48375,"""Potter, (TX)""",14.1,8.0 - 14.1 (40),1,1,2006-2008
188,48377,"""Presidio, (TX)""",-1.0,,1,1,2006-2008
189,48379,"""Rains, (TX)""",29.8,24.1 - 41.0 (38),1,1,2006-2008
190,48381,"""Randall, (TX)""",11.2,8.0 - 14.1 (40),1,1,2006-2008
191,48383,"""Reagan, (TX)""",-1.0,,1,1,2006-2008
192,48385,"""Real, (TX)""",-1.0,,1,1,2006-2008
193,48387,"""Red River, (TX)""",38.5,24.1 - 41.0 (38),1,1,2006-2008
194,48389,"""Reeves, (TX)""",-1.0,,1,1,2006-2008
195,48391,"""Refugio, (TX)""",-1.0,,1,1,2006-2008
196,48393,"""Roberts, (TX)""",-1.0,,1,1,2006-2008
197,48395,"""Robertson, (TX)""",21.4,20.9 - 24.0 (37),1,1,2006-2008
198,48397,"""Rockwall, (TX)""",12.4,8.0 - 14.1 (40),1,1,2006-2008
199,48399,"""Runnels, (TX)""",9.6,8.0 - 14.1 (40),1,1,2006-2008
200,48401,"""Rusk, (TX)""",24.1,24.1 - 41.0 (38),1,1,2006-2008
201,48403,"""Sabine, (TX)""",20.8,17.8 - 20.8 (40),1,1,2006-2008
202,48405,"""San Augustine, (TX)""",15.7,14.2 - 17.7 (38),1,1,2006-2008
203,48407,"""San Jacinto, (TX)""",30.0,24.1 - 41.0 (38),1,1,2006-2008
204,48409,"""San Patricio, (TX)""",20.9,20.9 - 24.0 (37),1,1,2006-2008
205,48411,"""San Saba, (TX)""",-1.0,,1,1,2006-2008
206,48413,"""Schleicher, (TX)""",-1.0,,1,1,2006-2008
207,48415,"""Scurry, (TX)""",23.2,20.9 - 24.0 (37),1,1,2006-2008
208,48417,"""Shackelford, (TX)""",-1.0,,1,1,2006-2008
209,48419,"""Shelby, (TX)""",20.6,17.8 - 20.8 (40),1,1,2006-2008
210,48421,"""Sherman, (TX)""",-1.0,,1,1,2006-2008
211,48423,"""Smith, (TX)""",12.4,8.0 - 14.1 (40),1,1,2006-2008
212,48425,"""Somervell, (TX)""",17.0,14.2 - 17.7 (38),1,1,2006-2008
213,48427,"""Starr, (TX)""",29.8,24.1 - 41.0 (38),1,1,2006-2008
214,48429,"""Stephens, (TX)""",29.0,24.1 - 41.0 (38),1,1,2006-2008
215,48431,"""Sterling, (TX)""",-1.0,,1,1,2006-2008
216,48433,"""Stonewall, (TX)""",-1.0,,1,1,2006-2008
217,48435,"""Sutton, (TX)""",-1.0,,1,1,2006-2008
218,48437,"""Swisher, (TX)""",-1.0,,1,1,2006-2008
219,48439,"""Tarrant, (TX)""",13.1,8.0 - 14.1 (40),1,1,2006-2008
220,48441,"""Taylor, (TX)""",12.8,8.0 - 14.1 (40),1,1,2006-2008
221,48443,"""Terrell, (TX)""",-1.0,,1,1,2006-2008
222,48445,"""Terry, (TX)""",25.2,24.1 - 41.0 (38),1,1,2006-2008
223,48447,"""Throckmorton, (TX)""",-1.0,,1,1,2006-2008
224,48449,"""Titus, (TX)""",21.3,20.9 - 24.0 (37),1,1,2006-2008
225,48451,"""Tom Green, (TX)""",12.8,8.0 - 14.1 (40),1,1,2006-2008
