"","county","year","Y","E","SIR","total_pop"
"2478","Winkler","2012-2014",98.77,175.845464524699,0.561686366304473,3735
"2479","Winkler","2013-2015",213.87,175.845464524699,1.21623836348626,3358
"2480","Winkler","2014-2016",327.41,175.845464524699,1.86191893481571,12353
"2481","Wise","2005-2007",1138.45,1430.07561974973,0.796076783827164,14791
"2482","Wise","2006-2008",1081.52,1430.07561974973,0.756267700157894,7293
"2483","Wise","2007-2009",1018.28,1430.07561974973,0.712046262405485,889
"2484","Wise","2008-2010",974,1430.07561974973,0.68108286481414,16727
"2485","Wise","2009-2011",872.81,1430.07561974973,0.610324368827957,90414
"2486","Wise","2010-2012",891.78,1430.07561974973,0.623589401626236,10266
"2487","Wise","2011-2013",898.11,1430.07561974973,0.628015740983807,53026
"2488","Wise","2012-2014",853.83,1430.07561974973,0.597052343392461,10429
"2489","Wise","2013-2015",2403.39,1430.07561974973,1.68060343579636,8403
"2490","Wise","2014-2016",3933.96,1430.07561974973,2.75087551012755,27436
"2491","Wood","2005-2007",1130.52,979.393891717541,1.15430574926032,66867
"2492","Wood","2006-2008",935.6,979.393891717541,0.955284699968119,5851
"2493","Wood","2007-2009",814.32,979.393891717541,0.831453010771739,3122
"2494","Wood","2008-2010",805.66,979.393891717541,0.822610807371008,17346
"2495","Wood","2009-2011",719.03,979.393891717541,0.734158142174088,3348
"2496","Wood","2010-2012",589.08,979.393891717541,0.60147403918044,25689
"2497","Wood","2011-2013",489.46,979.393891717541,0.499758068882424,3067
"2498","Wood","2012-2014",532.77,979.393891717541,0.543979296282615,222277
"2499","Wood","2013-2015",1290.79,979.393891717541,1.31794777455307,8650
"2500","Wood","2014-2016",1962.17,979.393891717541,2.00345337723006,63420
"2501","Yoakum","2005-2007",126.37,191.763582954091,0.658988521455887,9365
"2502","Yoakum","2006-2008",127.21,191.763582954091,0.663368915204585,1139
"2503","Yoakum","2007-2009",86.51,191.763582954091,0.451128408571249,1084
"2504","Yoakum","2008-2010",72.09,191.763582954091,0.375931649218603,3894
"2505","Yoakum","2009-2011",56.82,191.763582954091,0.296302348572632,7541
"2506","Yoakum","2010-2012",39.86,191.763582954091,0.207860112884638,1983675
"2507","Yoakum","2011-2013",39.01,191.763582954091,0.203427571591312,135371
"2508","Yoakum","2012-2014",49.19,191.763582954091,0.25651377202196,721
"2509","Yoakum","2013-2015",145.87,191.763582954091,0.760676233479229,12755
"2510","Yoakum","2014-2016",235.77,191.763582954091,1.22948265967915,1541
"2511","Young","2005-2007",466.87,410.750766176633,1.13662599913261,32664
"2512","Young","2006-2008",405.1,410.750766176633,0.986242834726198,116906
"2513","Young","2007-2009",256.14,410.750766176633,0.623589828898465,1176584
"2514","Young","2008-2010",259.77,410.750766176633,0.632427304805787,14481
"2515","Young","2009-2011",261.59,410.750766176633,0.636858215591276,21456
"2516","Young","2010-2012",250.69,410.750766176633,0.610321442205654,40506
"2517","Young","2011-2013",267.04,410.750766176633,0.650126602284087,3575
"2518","Young","2012-2014",287.02,410.750766176633,0.698769238269842,27015
"2519","Young","2013-2015",659.43,410.750766176633,1.60542609850283,48976
"2520","Young","2014-2016",1051.81,410.750766176633,2.56070124905792,53607
"2521","Zapata","2005-2007",449.75,325.937041420024,1.37986771322632,91518
"2522","Zapata","2006-2008",448.31,325.937041420024,1.37544968208224,70818
"2523","Zapata","2007-2009",418.04,325.937041420024,1.28257898574125,48443
"2524","Zapata","2008-2010",405.06,325.937041420024,1.24275534390095,11498
"2525","Zapata","2009-2011",324.34,325.937041420024,0.995100153658306,34667
"2526","Zapata","2010-2012",272.44,325.937041420024,0.83586694784075,269624
"2527","Zapata","2011-2013",253.7,325.937041420024,0.778371181424161,41430
"2528","Zapata","2012-2014",246.5,325.937041420024,0.756281025703806,5599
"2529","Zapata","2013-2015",579.48,325.937041420024,1.77788936622654,131778
